k,n,degrees_list,hodge_numbers
2,6,{5, 3},{105, 33782, 521842, 1212812, 521842, 33782, 105}
2,6,{5, 4},{490, 91646, 1213741, 2710316, 1213741, 91646, 490}
2,6,{5, 5},{1764, 250124, 2997488, 6506738, 2997488, 250124, 1764}
2,6,{6, 1},{14, 18537, 366716, 900648, 366716, 18537, 14}
2,6,{6, 2},{104, 56310, 934275, 2196364, 934275, 56310, 104}
2,6,{6, 3},{489, 133238, 1892479, 4281650, 1892479, 133238, 489}
2,6,{6, 4},{1763, 297495, 3710750, 8122518, 3710750, 297495, 1763}
2,6,{6, 5},{5291, 663321, 7509867, 16016272, 7509867, 663321, 5291}
2,6,{6, 6},{13858, 1479074, 15733837, 32960124, 15733837, 1479074, 13858}
2,6,{7, 1},{90, 70832, 1239313, 2943512, 1239313, 70832, 90}
2,6,{7, 2},{475, 198239, 3017971, 6919988, 3017971, 198239, 475}
2,6,{7, 3},{1749, 426509, 5723051, 12716184, 5723051, 426509, 1749}
2,6,{7, 4},{5277, 847748, 10182142, 21998744, 10182142, 847748, 5277}
2,6,{7, 5},{13845, 1655352, 18159832, 38314652, 18159832, 1655352, 13845}
2,6,{7, 6},{32654, 3235602, 33221942, 68831586, 33221942, 3235602, 32654}
2,6,{7, 7},{70755, 6309141, 62084223, 127054940, 62084223, 6309141, 70755}
2,6,{8, 1},{385, 217721, 3496528, 8111714, 3496528, 217721, 385}
2,6,{8, 2},{1659, 576583, 8255130, 18595358, 8255130, 576583, 1659}
2,6,{8, 3},{5187, 1165157, 15003478, 32907002, 15003478, 1165157, 5187}
2,6,{8, 4},{13755, 2148399, 25136146, 53810750, 25136146, 2148399, 13755}
2,6,{8, 5},{32565, 3840577, 41360172, 86664242, 41360172, 3840577, 32565}
2,6,{8, 6},{70679, 6825015, 68781006, 141583582, 68781006, 6825015, 70679}
2,6,{8, 7},{143023, 12134093, 116562234, 236758282, 116562234, 12134093, 143023}
2,6,{8, 8},{273063, 21502943, 200292470, 403186814, 200292470, 21502943, 273063}
2,6,{9, 1},{1274, 572348, 8628874, 19672882, 8628874, 572348, 1274}
2,6,{9, 2},{4802, 1456688, 19918102, 44275774, 19918102, 1456688, 4802}
2,6,{9, 3},{13370, 2816198, 35147635, 76340704, 35147635, 2816198, 13370}
2,6,{9, 4},{32180, 4930490, 56573035, 120285412, 56573035, 4930490, 32180}
2,6,{9, 5},{70295, 8292206, 88246831, 184032706, 88246831, 8292206, 70295}
2,6,{9, 6},{142652, 13759937, 137357926, 281657224, 137357926, 13759937, 142652}
2,6,{9, 7},{272768, 22782584, 216239119, 437364016, 216239119, 22782584, 272768}
2,6,{9, 8},{496265, 37710281, 345192808, 691103362, 345192808, 37710281, 496265}
2,6,{9, 9},{865340, 62207000, 556284940, 1106126242, 556284940, 62207000, 865340}
2,6,{10, 1},{3528, 1337238, 19205676, 43203386, 19205676, 1337238, 3528}
2,6,{10, 2},{12096, 3303090, 43578631, 95878796, 43578631, 3303090, 12096}
2,6,{10, 3},{30906, 6179225, 75250316, 162206256, 75250316, 6179225, 30906}
2,6,{10, 4},{69021, 10418063, 117737644, 249011894, 117737644, 10418063, 69021}
2,6,{10, 5},{141379, 16767674, 176969253, 367774378, 176969253, 16767674, 141379}
2,6,{10, 6},{271508, 26463318, 262912511, 537815196, 262912511, 26463318, 271508}
2,6,{10, 7},{495081, 41502425, 391968001, 791011016, 391968001, 41502425, 495081}
2,6,{10, 8},{864451, 65019815, 590298226, 1178366366, 590298226, 65019815, 864451}
2,6,{10, 9},{1454306, 101779958, 898257274, 1778784874, 898257274, 101779958, 1454306}
2,6,{10, 10},{2368584, 158803074, 1376088183, 2710377308, 1376088183, 158803074, 2368584}
2,6,{1, 1, 1},{0, 0, 1, 0, 0}
2,6,{2, 1, 1},{0, 1, 67, 1, 0}
2,6,{2, 2, 1},{0, 29, 547, 29, 0}
2,6,{2, 2, 2},{1, 271, 2972, 271, 1}
2,6,{3, 1, 1},{0, 78, 1285, 78, 0}
2,6,{3, 2, 1},{1, 438, 4809, 438, 1}
2,6,{3, 2, 2},{15, 2074, 17175, 2074, 15}
2,6,{3, 3, 1},{14, 2233, 18862, 2233, 14}
2,6,{3, 3, 2},{104, 8647, 59941, 8647, 104}
2,6,{3, 3, 3},{487, 28324, 172316, 28324, 487}
2,6,{4, 1, 1},{1, 879, 9660, 879, 1}
2,6,{4, 2, 1},{14, 3240, 28230, 3240, 14}
2,6,{4, 2, 2},{103, 11307, 81890, 11307, 103}
2,6,{4, 3, 1},{90, 10080, 73786, 10080, 90}
2,6,{4, 3, 2},{474, 32904, 207994, 32904, 474}
2,6,{4, 3, 3},{1733, 87607, 497392, 87607, 1733}
2,6,{4, 4, 1},{385, 30597, 200238, 30597, 385}
2,6,{4, 4, 2},{1657, 92273, 536762, 92273, 1657}
2,6,{4, 4, 3},{5157, 222177, 1181998, 222177, 5157}
2,6,{4, 4, 4},{13545, 504441, 2533474, 504441, 13545}
2,6,{5, 1, 1},{13, 4865, 44111, 4865, 13}
2,6,{5, 2, 1},{89, 14962, 115473, 14962, 89}
2,6,{5, 2, 2},{460, 44829, 301815, 44829, 460}
2,6,{5, 3, 1},{384, 36912, 249823, 36912, 384}
2,6,{5, 3, 2},{1644, 107437, 647823, 107437, 1644}
2,6,{5, 3, 3},{5081, 248056, 1364032, 248056, 5081}
2,6,{5, 4, 1},{1273, 87415, 537036, 87415, 1273}
2,6,{5, 4, 2},{4786, 245156, 1366182, 245156, 4786}
2,6,{5, 4, 3},{13250, 539664, 2781650, 539664, 13250}
2,6,{5, 4, 4},{31585, 1108149, 5403550, 1108149, 31585}
2,6,{5, 5, 1},{3526, 203226, 1173977, 203226, 3526}
2,6,{5, 5, 2},{12066, 546731, 2905607, 546731, 12066}
2,6,{5, 5, 3},{30696, 1143166, 5674917, 1143166, 30696}
2,6,{5, 5, 4},{68041, 2209831, 10427932, 2209831, 68041}
2,6,{5, 5, 5},{137851, 4137451, 18905327, 4137451, 137851}
2,6,{6, 1, 1},{76, 18347, 148693, 18347, 76}
2,6,{6, 2, 1},{371, 51098, 366219, 51098, 371}
2,6,{6, 2, 2},{1555, 140149, 901652, 140149, 1555}
2,6,{6, 3, 1},{1260, 111223, 717645, 111223, 1260}
2,6,{6, 3, 2},{4698, 300307, 1762443, 300307, 4698}
2,6,{6, 3, 3},{12880, 631585, 3421739, 631585, 12880}
2,6,{6, 4, 1},{3514, 227000, 1345786, 227000, 3514}
2,6,{6, 4, 2},{11991, 601139, 3280394, 601139, 11991}
2,6,{6, 4, 3},{30402, 1233964, 6281310, 1233964, 30402}
2,6,{6, 4, 4},{67153, 2338073, 11276794, 2338073, 67153}
2,6,{6, 5, 1},{8553, 455120, 2538491, 455120, 8553}
2,6,{6, 5, 2},{27259, 1177102, 6105263, 1177102, 27259}
2,6,{6, 5, 3},{64899, 2347042, 11450403, 2347042, 64899}
2,6,{6, 5, 4},{135598, 4293140, 19961386, 4293140, 135598}
2,6,{6, 5, 5},{260926, 7578901, 34076777, 7578901, 260926}
2,6,{6, 6, 1},{18782, 898579, 4821295, 898579, 18782}
2,6,{6, 6, 2},{56717, 2265595, 11397796, 2265595, 56717}
2,6,{6, 6, 3},{128305, 4381588, 20862875, 4381588, 128305}
2,6,{6, 6, 4},{255887, 7731091, 35212882, 7731091, 255887}
2,6,{6, 6, 5},{472418, 13115275, 57826771, 13115275, 472418}
2,6,{6, 6, 6},{824743, 21793321, 94137932, 21793321, 824743}
2,6,{7, 1, 1},{295, 54321, 409047, 54321, 295}
2,6,{7, 2, 1},{1184, 142157, 969355, 142157, 1184}
2,6,{7, 2, 2},{4327, 368278, 2297059, 368278, 4327}
2,6,{7, 3, 1},{3438, 286707, 1791568, 286707, 3438}
2,6,{7, 3, 2},{11621, 735456, 4241687, 735456, 11621}
2,6,{7, 3, 3},{29156, 1452781, 7811890, 1452781, 29156}
2,6,{7, 4, 1},{8478, 533268, 3093778, 533268, 8478}
2,6,{7, 4, 2},{26902, 1352380, 7301898, 1352380, 26902}
2,6,{7, 4, 3},{63729, 2635179, 13367104, 2635179, 63729}
2,6,{7, 4, 4},{132469, 4698177, 22635006, 4698177, 132469}
2,6,{7, 5, 1},{18719, 965847, 5284533, 965847, 18719}
2,6,{7, 5, 2},{56435, 2415204, 12391465, 2415204, 56435}
2,6,{7, 5, 3},{127429, 4626882, 22451718, 4626882, 127429}
2,6,{7, 5, 4},{253646, 8078876, 37440202, 8078876, 253646}
2,6,{7, 5, 5},{467391, 13557881, 60681007, 13557881, 467391}
2,6,{7, 6, 1},{38011, 1729358, 9075439, 1729358, 38011}
2,6,{7, 6, 2},{109894, 4254587, 21073495, 4254587, 109894}
2,6,{7, 6, 3},{238365, 7994386, 37654437, 7994386, 238365}
2,6,{7, 6, 4},{457150, 13640432, 61610782, 13640432, 457150}
2,6,{7, 6, 5},{814514, 22296737, 97500573, 22296737, 814514}
2,6,{7, 6, 6},{1377377, 35652520, 152458231, 35652520, 1377377}
2,6,{7, 7, 1},{72178, 3057405, 15623358, 3057405, 72178}
2,6,{7, 7, 2},{201538, 7393905, 35853841, 7393905, 201538}
2,6,{7, 7, 3},{422577, 13617738, 63061924, 13617738, 422577}
2,6,{7, 7, 4},{784981, 22698663, 101091216, 22698663, 784981}
2,6,{7, 7, 5},{1358085, 36139804, 156028840, 36139804, 1358085}
2,6,{7, 7, 6},{2236018, 56188595, 237182983, 56188595, 2236018}
2,6,{7, 7, 7},{3543534, 86086827, 358267618, 86086827, 3543534}
2,6,{8, 1, 1},{889, 136101, 973078, 136101, 889}
2,6,{8, 2, 1},{3143, 341307, 2245618, 341307, 3143}
2,6,{8, 2, 2},{10437, 849773, 5182514, 849773, 10437}
2,6,{8, 3, 1},{8183, 654291, 3995450, 654291, 8183}
2,6,{8, 3, 2},{25719, 1617907, 9217866, 1617907, 25719}
2,6,{8, 3, 3},{60305, 3058405, 16377022, 3058405, 60305}
2,6,{8, 4, 1},{18425, 1144385, 6544426, 1144385, 18425}
2,6,{8, 4, 2},{55265, 2808721, 15077586, 2808721, 55265}
2,6,{8, 4, 3},{124081, 5264553, 26713098, 5264553, 124081}
2,6,{8, 4, 4},{245553, 8967889, 43349890, 8967889, 245553}
2,6,{8, 5, 1},{37729, 1932077, 10458438, 1932077, 37729}
2,6,{8, 5, 2},{108799, 4699747, 24016658, 4699747, 108799}
2,6,{8, 5, 3},{235311, 8716891, 42327642, 8716891, 235311}
2,6,{8, 5, 4},{449945, 14659329, 68134090, 14659329, 449945}
2,6,{8, 5, 5},{799321, 23597541, 105871542, 23597541, 799321}
2,6,{8, 6, 1},{71959, 3215891, 16681258, 3215891, 71959}
2,6,{8, 6, 2},{200725, 7739821, 38097122, 7739821, 200725}
2,6,{8, 6, 3},{420399, 14177443, 66616002, 14177443, 420399}
2,6,{8, 6, 4},{780017, 23489729, 106056210, 23489729, 780017}
2,6,{8, 6, 5},{1347919, 37161307, 162440618, 37161307, 1347919}
2,6,{8, 6, 6},{2216789, 57407101, 244954258, 57407101, 2216789}
2,6,{8, 7, 1},{129655, 5305651, 26702202, 5305651, 129655}
2,6,{8, 7, 2},{351583, 12618635, 60533706, 12618635, 351583}
2,6,{8, 7, 3},{716241, 22798581, 104801230, 22798581, 716241}
2,6,{8, 7, 4},{1294385, 37171401, 164683626, 37171401, 1294385}
2,6,{8, 7, 5},{2182559, 57736267, 248148378, 57736267, 2182559}
2,6,{8, 7, 6},{3509367, 87417275, 367104866, 87417275, 3509367}
2,6,{8, 7, 7},{5442529, 130359797, 538794398, 130359797, 5442529}
2,6,{8, 8, 1},{222817, 8662129, 42757618, 8662129, 222817}
2,6,{8, 8, 2},{589729, 20349057, 96107106, 20349057, 589729}
2,6,{8, 8, 3},{1172913, 36251041, 164569458, 36251041, 1172913}
2,6,{8, 8, 4},{2071329, 58154849, 255028354, 58154849, 2071329}
2,6,{8, 8, 5},{3417441, 88692401, 377818802, 88692401, 3417441}
2,6,{8, 8, 6},{5384833, 131640481, 548086370, 131640481, 5384833}
2,6,{8, 8, 7},{8196721, 192271521, 787417010, 192271521, 8196721}
2,6,{8, 8, 8},{12135361, 277755457, 1125737474, 277755457, 12135361}
2,6,{9, 1, 1},{2254, 301750, 2075861, 301750, 2254}
2,6,{9, 2, 1},{7294, 733615, 4698695, 733615, 7294}
2,6,{9, 2, 2},{22576, 1773973, 10636091, 1773973, 22576}
2,6,{9, 3, 1},{17536, 1356562, 8141273, 1356562, 17536}
2,6,{9, 3, 2},{52123, 3263752, 18426797, 3263752, 52123}
2,6,{9, 3, 3},{115912, 5974075, 31908170, 5974075, 115912}
2,6,{9, 4, 1},{36841, 2272759, 12864620, 2272759, 36841}
2,6,{9, 4, 2},{105670, 5439184, 29098598, 5439184, 105670}
2,6,{9, 4, 3},{227218, 9898984, 50318810, 9898984, 227218}
2,6,{9, 4, 4},{431905, 16291141, 79143374, 16291141, 431905}
2,6,{9, 5, 1},{71083, 3650335, 19636331, 3650335, 71083}
2,6,{9, 5, 2},{197671, 8682976, 44340677, 8682976, 197671}
2,6,{9, 5, 3},{412600, 15693364, 76463675, 15693364, 412600}
2,6,{9, 5, 4},{762865, 25613359, 119734460, 25613359, 762865}
2,6,{9, 5, 5},{1313716, 39869056, 179968157, 39869056, 1313716}
2,6,{9, 6, 1},{128842, 5755321, 29686937, 5755321, 128842}
2,6,{9, 6, 2},{348811, 13591594, 66827939, 13591594, 348811}
2,6,{9, 6, 3},{709318, 24361561, 114723137, 24361561, 709318}
2,6,{9, 6, 4},{1279474, 39370240, 178493306, 39370240, 1279474}
2,6,{9, 6, 5},{2153383, 60574510, 265963631, 60574510, 2153383}
2,6,{9, 6, 6},{3456190, 90825787, 388775783, 90825787, 3456190}
2,6,{9, 7, 1},{222223, 8990773, 44904323, 8990773, 222223}
2,6,{9, 7, 2},{587770, 21056911, 100621439, 21056911, 587770}
2,6,{9, 7, 3},{1168168, 37384957, 171671012, 37384957, 1168168}
2,6,{9, 7, 4},{2061382, 59750188, 264907442, 59750188, 2061382}
2,6,{9, 7, 5},{3398431, 90761371, 390591497, 90761371, 3398431}
2,6,{9, 7, 6},{5350885, 134155792, 563728307, 134155792, 5350885}
2,6,{9, 7, 7},{8139244, 195144559, 805671722, 195144559, 8139244}
2,6,{9, 8, 1},{367801, 13943077, 68066198, 13943077, 367801}
2,6,{9, 8, 2},{953239, 32362219, 151644914, 32362219, 953239}
2,6,{9, 8, 3},{1856695, 56871091, 256806746, 56871091, 1856695}
2,6,{9, 8, 4},{3213049, 89831041, 392550122, 89831041, 3213049}
2,6,{9, 8, 5},{5199745, 134644429, 572072390, 134644429, 5199745}
2,6,{9, 8, 6},{8045863, 196105411, 814345322, 196105411, 8045863}
2,6,{9, 8, 7},{12042199, 280808179, 1145995034, 280808179, 12042199}
2,6,{9, 8, 8},{17552353, 397612657, 1603486322, 397612657, 17552353}
2,6,{9, 9, 1},{587692, 21435436, 103110617, 21435436, 587692}
2,6,{9, 9, 2},{1496188, 49292605, 228237419, 49292605, 1496188}
2,6,{9, 9, 3},{2862784, 85724326, 383401757, 85724326, 2862784}
2,6,{9, 9, 4},{4868785, 133814431, 580231964, 133814431, 4868785}
2,6,{9, 9, 5},{7749145, 197923069, 835445495, 197923069, 7749145}
2,6,{9, 9, 6},{11803240, 284096647, 1172673533, 284096647, 11803240}
2,6,{9, 9, 7},{17406775, 400542409, 1624628063, 400542409, 17406775}
2,6,{9, 9, 8},{25024825, 558167653, 2235611414, 558167653, 25024825}
2,6,{9, 9, 9},{35226010, 771183586, 3064368269, 771183586, 35226010}
2,6,{10, 1, 1},{5040, 609309, 4068775, 609309, 5040}
2,6,{10, 2, 1},{15282, 1446883, 9074779, 1446883, 15282}
2,6,{10, 2, 2},{44829, 3421427, 20241148, 3421427, 44829}
2,6,{10, 3, 1},{34587, 2604588, 15420409, 2604588, 34587}
2,6,{10, 3, 2},{98377, 6134928, 34394199, 6134928, 98377}
2,6,{10, 3, 3},{209696, 10958131, 58430257, 10958131, 209696}
2,6,{10, 4, 1},{68830, 4228224, 23748990, 4228224, 68830}
2,6,{10, 4, 2},{190391, 9919851, 52954002, 9919851, 190391}
2,6,{10, 4, 3},{395154, 17645112, 89897458, 17645112, 395154}
2,6,{10, 4, 4},{726409, 28278177, 138115578, 28278177, 726409}
2,6,{10, 5, 1},{126601, 6546926, 35082677, 6546926, 126601}
2,6,{10, 5, 2},{341606, 15292411, 78154287, 15292411, 341606}
2,6,{10, 5, 3},{692166, 27070131, 132477007, 27070131, 692166}
2,6,{10, 5, 4},{1243906, 43137436, 203027262, 43137436, 1243906}
2,6,{10, 5, 5},{2085826, 65360151, 297314027, 65360151, 2085826}
2,6,{10, 6, 1},{220045, 9910544, 51002635, 9910544, 220045}
2,6,{10, 6, 2},{580847, 23031113, 113415684, 23031113, 580847}
2,6,{10, 6, 3},{1151892, 40534273, 191741619, 40534273, 1151892}
2,6,{10, 6, 4},{2028055, 64157699, 292732090, 64157699, 2028055}
2,6,{10, 6, 5},{3335901, 96437276, 426408527, 96437276, 3335901}
2,6,{10, 6, 6},{5240825, 140988079, 607336420, 140988079, 5240825}
2,6,{10, 7, 1},{365842, 14835003, 73871499, 14835003, 365842}
2,6,{10, 7, 2},{947129, 34271252, 163803523, 34271252, 947129}
2,6,{10, 7, 3},{1842597, 59912868, 275861539, 59912868, 1842597}
2,6,{10, 7, 4},{3184686, 94094316, 418977442, 94094316, 3184686}
2,6,{10, 7, 5},{5147381, 140165586, 606185337, 140165586, 5147381}
2,6,{10, 7, 6},{7955032, 202833233, 856153279, 202833233, 7955032}
2,6,{10, 7, 7},{11892154, 288557277, 1195010973, 288557277, 11892154}
2,6,{10, 8, 1},{586327, 22055643, 107098114, 22055643, 586327}
2,6,{10, 8, 2},{1492037, 50615373, 236570194, 50615373, 1492037}
2,6,{10, 8, 3},{2853431, 87826851, 396437402, 87826851, 2853431}
2,6,{10, 8, 4},{4850369, 136759217, 598294738, 136759217, 4850369}
2,6,{10, 8, 5},{7715791, 201744131, 858774882, 201744131, 7715791}
2,6,{10, 8, 6},{11746357, 288780653, 1201350274, 288780653, 11746357}
2,6,{10, 8, 7},{17314207, 406003963, 1658473434, 406003963, 17314207}
2,6,{10, 8, 8},{24879841, 564217921, 2274055522, 564217921, 24879841}
2,6,{10, 9, 1},{910750, 32588539, 155444555, 32588539, 910750}
2,6,{10, 9, 2},{2282386, 74259691, 341782067, 74259691, 2282386}
2,6,{10, 9, 3},{4298629, 127838062, 569459933, 127838062, 4298629}
2,6,{10, 9, 4},{7198294, 197288872, 853304798, 197288872, 7198294}
2,6,{10, 9, 5},{11286631, 288118636, 1214227337, 288118636, 11286631}
2,6,{10, 9, 6},{16947925, 407847664, 1681307555, 407847664, 16947925}
2,6,{10, 9, 7},{24659356, 566554381, 2294260607, 566554381, 24659356}
2,6,{10, 9, 8},{35006119, 777491467, 3106283138, 777491467, 35006119}
2,6,{10, 9, 9},{48697804, 1057773817, 4187280143, 1057773817, 48697804}
2,6,{10, 10, 1},{1376676, 47799801, 225375427, 47799801, 1376676}
2,6,{10, 10, 2},{3403161, 108136471, 493030972, 108136471, 3403161}
2,6,{10, 10, 3},{6322131, 184668486, 816396487, 184668486, 6322131}
2,6,{10, 10, 4},{10444711, 282444171, 1214192322, 282444171, 10444711}
2,6,{10, 10, 5},{16163776, 408365801, 1712387927, 408365801, 16163776}
2,6,{10, 10, 6},{23968651, 571733501, 2346583252, 571733501, 23968651}
2,6,{10, 10, 7},{34461211, 784868946, 3164812947, 784868946, 34461211}
2,6,{10, 10, 8},{48373381, 1063818861, 4230773362, 1063818861, 48373381}
2,6,{10, 10, 9},{66586036, 1429138321, 5627472347, 1429138321, 66586036}
2,6,{10, 10, 10},{90149301, 1906753851, 7461301852, 1906753851, 90149301}
3,6,{1},{0, 0, 0, 0, 1, 0, 0, 0, 0}
3,6,{2},{0, 0, 1, 140, 601, 140, 1, 0, 0}
3,6,{3},{0, 1, 944, 21595, 56477, 21595, 944, 1, 0}
3,6,{4},{0, 175, 37436, 525637, 1194551, 525637, 37436, 175, 0}
3,6,{5},{0, 4116, 493612, 5526872, 11756233, 5526872, 493612, 4116, 0}
3,6,{6},{1, 41544, 3629955, 35667548, 73005835, 35667548, 3629955, 41544, 1}
3,6,{7},{20, 258985, 18518064, 167129743, 333592949, 167129743, 18518064, 258985, 20}
3,6,{8},{175, 1180039, 73462466, 624576645, 1224760517, 624576645, 73462466, 1180039, 175}
3,6,{9},{980, 4311020, 242484208, 1972334364, 3817054233, 1972334364, 242484208, 4311020, 980}
3,6,{10},{4116, 13363008, 695550141, 5467751772, 10474712809, 5467751772, 695550141, 13363008, 4116}
3,6,{1, 1},{0, 0, 0, 1, 0, 0, 0}
3,6,{2, 1},{0, 0, 20, 419, 20, 0, 0}
3,6,{2, 2},{0, 2, 449, 4524, 449, 2, 0}
3,6,{3, 1},{0, 19, 2768, 22600, 2768, 19, 0}
3,6,{3, 2},{0, 194, 13364, 86673, 13364, 194, 0}
3,6,{3, 3},{1, 1921, 80363, 434448, 80363, 1921, 1}
3,6,{4, 1},{0, 806, 54003, 332030, 54003, 806, 0}
3,6,{4, 2},{1, 4079, 181040, 974519, 181040, 4079, 1}
3,6,{4, 3},{20, 17472, 560777, 2700186, 560777, 17472, 20}
3,6,{4, 4},{175, 78491, 2037840, 9032461, 2037840, 78491, 175}
3,6,{5, 1},{1, 9979, 466013, 2499684, 466013, 9979, 1}
3,6,{5, 2},{20, 37864, 1340924, 6555599, 1340924, 37864, 20}
3,6,{5, 3},{175, 114576, 3197843, 14414533, 3197843, 114576, 175}
3,6,{5, 4},{980, 342594, 7952279, 33512394, 7952279, 342594, 980}
3,6,{5, 5},{4116, 1053836, 21768932, 87524373, 21768932, 1053836, 4116}
3,6,{6, 1},{19, 66951, 2537783, 12563638, 2537783, 66951, 19}
3,6,{6, 2},{174, 217798, 6718937, 30983410, 6718937, 217798, 174}
3,6,{6, 3},{979, 551047, 14116025, 61072356, 14116025, 551047, 979}
3,6,{6, 4},{4115, 1318933, 28855682, 118023629, 28855682, 1318933, 4115}
3,6,{6, 5},{14111, 3190839, 62024423, 242564154, 62024423, 3190839, 14111}
3,6,{6, 6},{41578, 7836292, 141524831, 537010530, 141524831, 7836292, 41578}
3,6,{7, 1},{155, 310248, 10265271, 48208205, 10265271, 310248, 155}
3,6,{7, 2},{960, 917750, 25793000, 114368985, 25793000, 917750, 960}
3,6,{7, 3},{4096, 2085518, 50378666, 211970321, 50378666, 2085518, 4096}
3,6,{7, 4},{14092, 4378648, 92416977, 370753442, 92416977, 4378648, 14092}
3,6,{7, 5},{41560, 9080079, 171343664, 659633404, 171343664, 9080079, 41560}
3,6,{7, 6},{108879, 19045391, 331168553, 1235003136, 331168553, 19045391, 108879}
3,6,{7, 7},{259505, 40268593, 665710131, 2431023136, 665710131, 40268593, 259505}
3,6,{8, 1},{805, 1121197, 33715514, 152533851, 33715514, 1121197, 805}
3,6,{8, 2},{3941, 3110065, 81729290, 352355975, 81729290, 3110065, 3941}
3,6,{8, 3},{13937, 6581461, 152294642, 627988463, 152294642, 6581461, 13937}
3,6,{8, 4},{41405, 12702117, 261543182, 1034991831, 261543182, 12702117, 41405}
3,6,{8, 5},{108725, 23818141, 442629098, 1687702763, 442629098, 23818141, 108725}
3,6,{8, 6},{259369, 44666765, 763874366, 2822630387, 763874366, 44666765, 259369}
3,6,{8, 7},{572377, 84503469, 1361403962, 4913090983, 1361403962, 84503469, 572377}
3,6,{8, 8},{1183833, 160558601, 2493202586, 8859909003, 2493202586, 160558601, 1183833}
3,6,{9, 1},{3136, 3388336, 94918592, 417647145, 94918592, 3388336, 3136}
3,6,{9, 2},{13132, 8973484, 224154344, 946189239, 224154344, 8973484, 13132}
3,6,{9, 3},{40600, 18052795, 404201288, 1641457992, 404201288, 18052795, 40600}
3,6,{9, 4},{107920, 32873062, 664461587, 2602594638, 664461587, 32873062, 107920}
3,6,{9, 5},{258565, 57543319, 1059903569, 4015085544, 1059903569, 57543319, 258565}
3,6,{9, 6},{571591, 99705403, 1694921411, 6232591074, 1694921411, 99705403, 571591}
3,6,{9, 7},{1183183, 173357668, 2764819451, 9920276817, 2764819451, 173357668, 1183183}
3,6,{9, 8},{2317525, 303320605, 4622966858, 16288260267, 4622966858, 303320605, 2317525}
3,6,{9, 9},{4329640, 531926488, 7883291144, 27449690025, 7883291144, 531926488, 4329640}
3,6,{10, 1},{9996, 8947272, 237311784, 1021955995, 237311784, 8947272, 9996}
3,6,{10, 2},{37464, 22882662, 549386741, 2281198940, 549386741, 22882662, 37464}
3,6,{10, 3},{104784, 44330506, 966991784, 3880225573, 966991784, 44330506, 104784}
3,6,{10, 4},{255429, 77368907, 1541231076, 5988560675, 1541231076, 77368907, 255429}
3,6,{10, 5},{568456, 128917096, 2360689112, 8900045343, 2360689112, 128917096, 568456}
3,6,{10, 6},{1180066, 210984942, 3582289529, 13136978710, 3582289529, 210984942, 1180066}
3,6,{10, 7},{2314544, 344349342, 5483281596, 19627102925, 5483281596, 344349342, 2314544}
3,6,{10, 8},{4327309, 564225961, 8543569394, 29985981183, 8543569394, 564225961, 4327309}
3,6,{10, 9},{7763224, 928608532, 13569401756, 46943878575, 13569401756, 928608532, 7763224}
3,6,{10, 10},{13433736, 1530051666, 21871244097, 74962815508, 21871244097, 1530051666, 13433736}
3,6,{1, 1, 1},{0, 0, 0, 7, 0, 0, 0}
3,6,{2, 1, 1},{0, 1, 139, 597, 139, 1, 0}
3,6,{2, 2, 1},{0, 39, 1581, 4957, 1581, 39, 0}
3,6,{2, 2, 2},{1, 481, 10532, 27881, 10532, 481, 1}
3,6,{3, 1, 1},{0, 138, 5082, 14947, 5082, 138, 0}
3,6,{3, 2, 1},{1, 923, 21016, 55037, 21016, 923, 1}
3,6,{3, 2, 2},{20, 5085, 82161, 196545, 82161, 5085, 20}
3,6,{3, 3, 1},{19, 5846, 97399, 234047, 97399, 5846, 19}
3,6,{3, 3, 2},{174, 25535, 333013, 748105, 333013, 25535, 174}
3,6,{3, 3, 3},{977, 96434, 1069531, 2291367, 1069531, 96434, 977}
3,6,{4, 1, 1},{1, 2331, 55128, 142973, 55128, 2331, 1}
3,6,{4, 2, 1},{19, 9607, 170410, 411853, 170410, 9607, 19}
3,6,{4, 2, 2},{173, 36983, 520384, 1184301, 520384, 36983, 173}
3,6,{4, 3, 1},{155, 33705, 478674, 1092873, 478674, 33705, 155}
3,6,{4, 3, 2},{959, 120131, 1417966, 3077877, 1417966, 120131, 959}
3,6,{4, 3, 3},{4075, 353111, 3626254, 7569989, 3626254, 353111, 4075}
3,6,{4, 4, 1},{805, 118923, 1469016, 3223589, 1469016, 118923, 805}
3,6,{4, 4, 2},{3939, 386479, 4111930, 8654685, 4111930, 386479, 3939}
3,6,{4, 4, 3},{13897, 1010427, 9566868, 19483781, 9566868, 1010427, 13897}
3,6,{4, 4, 4},{41055, 2531151, 22256478, 44336605, 22256478, 2531151, 41055}
3,6,{5, 1, 1},{18, 17256, 327554, 798183, 327554, 17256, 18}
3,6,{5, 2, 1},{154, 57543, 892077, 2066561, 892077, 57543, 154}
3,6,{5, 2, 2},{940, 185383, 2417633, 5354717, 2417633, 185383, 940}
3,6,{5, 3, 1},{804, 154010, 2012494, 4465483, 2012494, 154010, 804}
3,6,{5, 3, 2},{3921, 479109, 5405100, 11525809, 5405100, 479109, 3921}
3,6,{5, 3, 3},{13761, 1187606, 11862157, 24470671, 11862157, 1187606, 13761}
3,6,{5, 4, 1},{3135, 401367, 4615202, 9897621, 4615202, 401367, 3135}
3,6,{5, 4, 2},{13111, 1196351, 12148102, 25163741, 12148102, 1196351, 13111}
